target_coverage,result_dir,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
0.78,runs\e3_iwildcam\policy_grid_78,fixed,0.5950082961370382,1.0041831226192424,0.1198382837512561,0.2014060720317348,0.4049917038629618,42791
0.79,runs\e3_iwildcam\policy_grid_79,uaat_monotone,0.5559813979575144,0.92729779626557,0.0966558388446168,0.1738472531629608,0.4440186020424855,42791
0.79,runs\e3_iwildcam\policy_grid_79,uncertainty_grid,0.5896333341123133,0.9916804935617304,0.1162627655348087,0.1971780745907811,0.4103666658876866,42791
0.79,runs\e3_iwildcam\policy_grid_79,fixed,0.6060152835876703,1.027295459325559,0.1266621485826458,0.2090081752275181,0.3939847164123297,42791
0.8,runs\e3_iwildcam\policy_grid_80,uaat_monotone,0.5589960505713818,0.9333972096936272,0.0984786520530018,0.1761705685618729,0.4410039494286182,42791
0.8,runs\e3_iwildcam\policy_grid_80,uncertainty_grid,0.6014816199668155,1.0143020728657897,0.123156738566521,0.2047556142668428,0.3985183800331845,42791
0.8,runs\e3_iwildcam\policy_grid_80,fixed,0.6182842186441074,1.0510154004346708,0.1338599238157556,0.2165022489322296,0.3817157813558925,42791
0.81,runs\e3_iwildcam\policy_grid_81,uaat_monotone,0.5945642775349956,0.998083709191185,0.1185295973452361,0.1993553965883185,0.4054357224650043,42791
0.81,runs\e3_iwildcam\policy_grid_81,uncertainty_grid,0.6237059194690472,1.0627702086887432,0.137295225631558,0.220128142680505,0.3762940805309528,42791
0.81,runs\e3_iwildcam\policy_grid_81,fixed,0.6293846836951695,1.0768385875534574,0.1412446542497254,0.2244170503490271,0.3706153163048304,42791
0.82,runs\e3_iwildcam\policy_grid_82,uaat_monotone,0.6073473393937978,1.0238601575097566,0.1262414993807109,0.2078571703412982,0.3926526606062022,42791
0.82,runs\e3_iwildcam\policy_grid_82,uncertainty_grid,0.6212053936575448,1.0555724334556331,0.1353555654226356,0.2178918064855917,0.3787946063424552,42791
0.82,runs\e3_iwildcam\policy_grid_82,fixed,0.6419106821527891,1.1053258862844992,0.1494473136874576,0.232816368137469,0.3580893178472109,42791
0.83,runs\e3_iwildcam\policy_grid_83,uncertainty_grid,0.6331938959126919,1.0813255123740972,0.1429038816573578,0.2256873961985606,0.366806104087308,42791
0.83,runs\e3_iwildcam\policy_grid_83,uaat_monotone,0.6374237573321493,1.0971933350470893,0.1469234184758477,0.230495673852471,0.3625762426678507,42791
0.83,runs\e3_iwildcam\policy_grid_83,fixed,0.6538057068075063,1.134911546820593,0.1577434507256198,0.2412696143260535,0.3461942931924937,42791
0.84,runs\e3_iwildcam\policy_grid_84,uaat_monotone,0.6369329999298918,1.0884531794068848,0.1450772358673553,0.2277747202348193,0.3630670000701081,42791
0.84,runs\e3_iwildcam\policy_grid_84,uncertainty_grid,0.6436166483606366,1.103386226075577,0.1494005748872426,0.2321266475436622,0.3563833516393634,42791
0.84,runs\e3_iwildcam\policy_grid_84,fixed,0.6664485522656634,1.1656189385618472,0.1664134981655021,0.2497019426327232,0.3335514477343366,42791
0.85,runs\e3_iwildcam\policy_grid_85,uaat_monotone,0.629174359094202,1.07681521815335,0.1411979154495104,0.2244177840508116,0.3708256409057979,42791
0.85,runs\e3_iwildcam\policy_grid_85,uncertainty_grid,0.662639340048141,1.1479283026804703,0.1621135285457222,0.2446482101922059,0.337360659951859,42791
0.85,runs\e3_iwildcam\policy_grid_85,fixed,0.6800729125283353,1.2022387885302983,0.1764623402117267,0.2594756193945225,0.3199270874716646,42791
0.86,runs\e3_iwildcam\policy_grid_86,uaat_monotone,0.6345493211189269,1.0889673062092498,0.1447033254656353,0.2280411004308916,0.3654506788810731,42791
0.86,runs\e3_iwildcam\policy_grid_86,uncertainty_grid,0.6667056156668458,1.156948891121965,0.1647309013577621,0.2470819166462196,0.3332943843331541,42791
0.86,runs\e3_iwildcam\policy_grid_86,fixed,0.6924353251852025,1.2349793180809048,0.1854829286532214,0.2678704016199797,0.3075646748147975,42791
0.87,runs\e3_iwildcam\policy_grid_87,uaat_monotone,0.6487579163842864,1.1212638171578138,0.15400434670842,0.237383379561255,0.3512420836157136,42791
0.87,runs\e3_iwildcam\policy_grid_87,uncertainty_grid,0.6794185693253254,1.1887546446682713,0.1736346427987193,0.2555635813297561,0.3205814306746746,42791
0.87,runs\e3_iwildcam\policy_grid_87,fixed,0.706924353251852,1.275291533266341,0.1964431773036386,0.2778842975206612,0.293075646748148,42791
0.88,runs\e3_iwildcam\policy_grid_88,uaat_monotone,0.6547404828118062,1.1322240658082308,0.1573929097240073,0.2403897633579612,0.3452595171881938,42791
0.88,runs\e3_iwildcam\policy_grid_88,uncertainty_grid,0.6988151714145497,1.2402841719053073,0.1878198686639714,0.2687690198307862,0.3011848285854502,42791
0.88,runs\e3_iwildcam\policy_grid_88,fixed,0.724474772732584,1.3221238110817697,0.2093197167628707,0.2889261636721396,0.275525227267416,42791
0.89,runs\e3_iwildcam\policy_grid_89,uaat_monotone,0.661798041644271,1.15250870510154,0.1628613493491622,0.2460891980649034,0.3382019583557289,42791
0.89,runs\e3_iwildcam\policy_grid_89,uncertainty_grid,0.7118319272744269,1.2780958612792408,0.1979855577107335,0.2781352593565331,0.2881680727255731,42791
0.89,runs\e3_iwildcam\policy_grid_89,fixed,0.7347105699796687,1.352200229020121,0.2173821597999579,0.295874550717262,0.2652894300203313,42791
0.9,runs\e3_iwildcam\policy_grid_90,uaat_monotone,0.676450655511673,1.198850225514711,0.1750601762052768,0.2587922338146894,0.3235493444883269,42791
0.9,runs\e3_iwildcam\policy_grid_90,uncertainty_grid,0.7293589773550513,1.3282232245098269,0.2115164403729756,0.2900032041012496,0.2706410226449487,42791
0.9,runs\e3_iwildcam\policy_grid_90,fixed,0.7476104788390082,1.3886097543876046,0.2272440466453226,0.3039604888874996,0.2523895211609918,42791
0.91,runs\e3_iwildcam\policy_grid_91,uaat_monotone,0.69311303778832,1.2486737865438997,0.1883573648664439,0.2717556222394551,0.30688696221168,42791
0.91,runs\e3_iwildcam\policy_grid_91,uncertainty_grid,0.7499006800495431,1.3886564931878198,0.2277114346474726,0.3036554582567234,0.2500993199504568,42791
0.91,runs\e3_iwildcam\policy_grid_91,fixed,0.7621929845060877,1.428828491972611,0.2382042952957397,0.3125249118503756,0.2378070154939122,42791
0.92,runs\e3_iwildcam\policy_grid_92,uaat_monotone,0.7026010142319646,1.2733051342572037,0.1951812296978336,0.2777981041077665,0.2973989857680353,42791
0.92,runs\e3_iwildcam\policy_grid_92,uncertainty_grid,0.7569348694819004,1.4039400808581246,0.2321749900680049,0.3067304723680148,0.2430651305180996,42791
0.92,runs\e3_iwildcam\policy_grid_92,fixed,0.7740179009604824,1.4647939987380525,0.2477623799397069,0.3200990308263639,0.2259820990395176,42791
0.93,runs\e3_iwildcam\policy_grid_93,uaat_monotone,0.7156878782921643,1.308242387417915,0.2047860531420158,0.286138775510204,0.2843121217078357,42791
0.93,runs\e3_iwildcam\policy_grid_93,uncertainty_grid,0.7746722441634923,1.4533897314855928,0.245612395129817,0.317053304775408,0.2253277558365076,42791
0.93,runs\e3_iwildcam\policy_grid_93,fixed,0.7933210254492767,1.520156107592718,0.2626954266083989,0.3311338262585795,0.2066789745507232,42791
0.94,runs\e3_iwildcam\policy_grid_94,uaat_monotone,0.7231894557266715,1.329134631114019,0.2104648173681381,0.2910230724487817,0.2768105442733285,42791
0.94,runs\e3_iwildcam\policy_grid_94,uncertainty_grid,0.8035334532962539,1.54453039190484,0.2696127690402187,0.3355339692880409,0.196466546703746,42791
0.94,runs\e3_iwildcam\policy_grid_94,fixed,0.8119931761351686,1.5780187422588865,0.2780023836788109,0.3423703447878892,0.1880068238648313,42791
0.95,runs\e3_iwildcam\policy_grid_95,uaat_monotone,0.7268350821434414,1.3372905517515368,0.2128251267789956,0.2928107517201466,0.2731649178565586,42791
0.95,runs\e3_iwildcam\policy_grid_95,uncertainty_grid,0.8212941973779533,1.6026033511719753,0.2847795097099857,0.3467448213066241,0.1787058026220467,42791
0.95,runs\e3_iwildcam\policy_grid_95,fixed,0.8335865018344979,1.6432427379589167,0.2953658479586829,0.3543313708999159,0.1664134981655021,42791
