uaat_target,baseline,baseline_target,uaat_coverage,baseline_coverage,coverage_gap,uaat_risk,baseline_risk,risk_delta_baseline_minus_uaat,risk_reduction_pct,uaat_wrong_auto_rate,baseline_wrong_auto_rate,wrong_auto_delta,uaat_auto_error_rate,baseline_auto_error_rate,uaat_defer_rate,baseline_defer_rate,n
0.56,fixed,0.46,0.5127591706539075,0.5119617224880383,0.0007974481658692412,2.9992025518341308,2.9282296650717705,-0.07097288676236024,-2.423747276688446,0.2511961722488038,0.2440191387559808,-0.007177033492823004,0.4898911353032659,0.4766355140186916,0.4872408293460925,0.4880382775119617,1254
0.56,uncertainty_grid,0.46,0.5127591706539075,0.5119617224880383,0.0007974481658692412,2.9992025518341308,2.9282296650717705,-0.07097288676236024,-2.423747276688446,0.2511961722488038,0.2440191387559808,-0.007177033492823004,0.4898911353032659,0.4766355140186916,0.4872408293460925,0.4880382775119617,1254
0.57,fixed,0.47,0.518341307814992,0.5175438596491229,0.0007974481658691301,3.0015948963317385,2.970494417862839,-0.031100478468899517,-1.046979865771812,0.251993620414673,0.2488038277511961,-0.0031897926634768814,0.4861538461538461,0.4807395993836671,0.481658692185008,0.4824561403508771,1254
0.57,uncertainty_grid,0.47,0.518341307814992,0.5175438596491229,0.0007974481658691301,3.0015948963317385,2.970494417862839,-0.031100478468899517,-1.046979865771812,0.251993620414673,0.2488038277511961,-0.0031897926634768814,0.4861538461538461,0.4807395993836671,0.481658692185008,0.4824561403508771,1254
0.58,fixed,0.49,0.5223285486443381,0.5231259968102073,0.0007974481658692412,3.013556618819777,3.0047846889952154,-0.008771929824561653,-0.29193205944799133,0.2535885167464115,0.2527910685805423,-0.0007974481658691857,0.4854961832061069,0.4832317073170731,0.4776714513556619,0.4768740031897927,1254
0.58,uncertainty_grid,0.49,0.5223285486443381,0.5231259968102073,0.0007974481658692412,3.013556618819777,3.0047846889952154,-0.008771929824561653,-0.29193205944799133,0.2535885167464115,0.2527910685805423,-0.0007974481658691857,0.4854961832061069,0.4832317073170731,0.4776714513556619,0.4768740031897927,1254
0.59,fixed,0.5,0.5382775119617225,0.5334928229665071,0.004784688995215336,3.117224880382775,3.082137161084529,-0.03508771929824572,-1.138421733505825,0.2655502392344497,0.2615629984051036,-0.003987240829346095,0.4933333333333333,0.4902840059790732,0.4617224880382775,0.4665071770334928,1254
0.59,uncertainty_grid,0.5,0.5382775119617225,0.5334928229665071,0.004784688995215336,3.117224880382775,3.082137161084529,-0.03508771929824572,-1.138421733505825,0.2655502392344497,0.2615629984051036,-0.003987240829346095,0.4933333333333333,0.4902840059790732,0.4617224880382775,0.4665071770334928,1254
0.6,fixed,0.51,0.5446570972886763,0.5446570972886763,0.0,3.14274322169059,3.1507177033492826,0.007974481658692412,0.25310048089092085,0.2687400318979266,0.2695374800637958,0.0007974481658691857,0.493411420204978,0.4948755490483162,0.4553429027113237,0.4553429027113237,1254
0.6,uncertainty_grid,0.51,0.5446570972886763,0.5446570972886763,0.0,3.14274322169059,3.1507177033492826,0.007974481658692412,0.25310048089092085,0.2687400318979266,0.2695374800637958,0.0007974481658691857,0.493411420204978,0.4948755490483162,0.4553429027113237,0.4553429027113237,1254
0.61,fixed,0.52,0.5478468899521531,0.5470494417862839,0.0007974481658692412,3.155502392344498,3.164274322169059,0.008771929824560765,0.2772177419354637,0.2703349282296651,0.2711323763955343,0.0007974481658691857,0.4934497816593886,0.4956268221574344,0.4521531100478468,0.4529505582137161,1254
0.61,uncertainty_grid,0.52,0.5478468899521531,0.5470494417862839,0.0007974481658692412,3.155502392344498,3.164274322169059,0.008771929824560765,0.2772177419354637,0.2703349282296651,0.2711323763955343,0.0007974481658691857,0.4934497816593886,0.4956268221574344,0.4521531100478468,0.4529505582137161,1254
0.62,fixed,0.57,0.5861244019138756,0.5845295055821371,0.0015948963317384823,3.364433811802233,3.381977671451356,0.01754385964912286,0.518745578872909,0.2950558213716108,0.2966507177033493,0.0015948963317384823,0.5034013605442177,0.5075034106412005,0.4138755980861244,0.4154704944178629,1254
0.62,uncertainty_grid,0.57,0.5861244019138756,0.5845295055821371,0.0015948963317384823,3.364433811802233,3.381977671451356,0.01754385964912286,0.518745578872909,0.2950558213716108,0.2966507177033493,0.0015948963317384823,0.5034013605442177,0.5075034106412005,0.4138755980861244,0.4154704944178629,1254
0.63,fixed,0.59,0.6004784688995215,0.60207336523126,0.0015948963317384823,3.4457735247208934,3.4760765550239228,0.030303030303029388,0.8717595778848098,0.3046251993620414,0.3078149920255183,0.003189792663476909,0.5073041168658698,0.5112582781456954,0.3995215311004785,0.39792663476874,1254
0.63,uncertainty_grid,0.59,0.6004784688995215,0.60207336523126,0.0015948963317384823,3.4457735247208934,3.4760765550239228,0.030303030303029388,0.8717595778848098,0.3046251993620414,0.3078149920255183,0.003189792663476909,0.5073041168658698,0.5112582781456954,0.3995215311004785,0.39792663476874,1254
0.64,fixed,0.59,0.6044657097288676,0.60207336523126,0.0023923444976076125,3.465709728867624,3.4760765550239228,0.010366826156298803,0.29823353980267725,0.3070175438596491,0.3078149920255183,0.0007974481658692412,0.5079155672823219,0.5112582781456954,0.3955342902711324,0.39792663476874,1254
0.64,uncertainty_grid,0.59,0.6044657097288676,0.60207336523126,0.0023923444976076125,3.465709728867624,3.4760765550239228,0.010366826156298803,0.29823353980267725,0.3070175438596491,0.3078149920255183,0.0007974481658692412,0.5079155672823219,0.5112582781456954,0.3955342902711324,0.39792663476874,1254
0.65,fixed,0.54,0.5598086124401914,0.5542264752791068,0.005582137161084577,3.334928229665072,3.2049441786283897,-0.1299840510366823,-4.055735257526738,0.2894736842105263,0.2759170653907496,-0.013556618819776711,0.5170940170940171,0.497841726618705,0.4401913875598086,0.4457735247208931,1254
0.65,uncertainty_grid,0.54,0.5598086124401914,0.5542264752791068,0.005582137161084577,3.334928229665072,3.2049441786283897,-0.1299840510366823,-4.055735257526738,0.2894736842105263,0.2759170653907496,-0.013556618819776711,0.5170940170940171,0.497841726618705,0.4401913875598086,0.4457735247208931,1254
