seed,target_coverage,result_dir,cost_ratio,c_wrong,c_defer,policy,coverage,risk,wrong_auto_rate,auto_error_rate,defer_rate,n
2,0.72,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_72,5:1,5,1,fixed,0.7199381578947368,0.805996052631579,0.1051868421052631,0.1461053855137411,0.2800618421052632,760000
2,0.73,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_73,5:1,5,1,uaat_monotone,0.7045407894736843,0.7399921052631578,0.0889065789473684,0.1261908185809719,0.2954592105263157,760000
2,0.73,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_73,5:1,5,1,fixed,0.7299552631578947,0.820446052631579,0.1100802631578947,0.1508041228193508,0.2700447368421053,760000
2,0.73,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_73,5:1,5,1,uncertainty_grid,0.7299552631578947,0.820446052631579,0.1100802631578947,0.1508041228193508,0.2700447368421053,760000
2,0.74,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_74,5:1,5,1,uaat_monotone,0.7128210526315789,0.7505934210526316,0.0926828947368421,0.1300226675330045,0.2871789473684211,760000
2,0.74,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_74,5:1,5,1,uncertainty_grid,0.7402513157894737,0.8357092105263159,0.1151921052631579,0.1556121587440965,0.2597486842105263,760000
2,0.74,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_74,5:1,5,1,fixed,0.7402565789473684,0.8357302631578948,0.1151973684210526,0.1556181622659284,0.2597434210526316,760000
2,0.75,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_75,5:1,5,1,uaat_monotone,0.7210184210526316,0.7622973684210526,0.0966631578947368,0.1340647548971301,0.2789815789473684,760000
2,0.75,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_75,5:1,5,1,uncertainty_grid,0.7500671052631579,0.8510578947368421,0.120225,0.1602856586515943,0.2499328947368421,760000
2,0.75,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_75,5:1,5,1,fixed,0.7501736842105263,0.8512407894736842,0.1202828947368421,0.1603400615997698,0.2498263157894736,760000
2,0.76,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_76,5:1,5,1,uaat_monotone,0.7292657894736843,0.7743921052631578,0.1007315789473684,0.1381273883971261,0.2707342105263157,760000
2,0.76,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_76,5:1,5,1,fixed,0.7598263157894737,0.8667394736842106,0.1253131578947368,0.1649234243282744,0.2401736842105263,760000
2,0.76,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_76,5:1,5,1,uncertainty_grid,0.7598315789473684,0.8667736842105263,0.1253210526315789,0.1649326720602903,0.2401684210526316,760000
2,0.77,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_77,5:1,5,1,uaat_monotone,0.737625,0.7860394736842106,0.1047328947368421,0.1419866391958544,0.262375,760000
2,0.77,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_77,5:1,5,1,fixed,0.769621052631579,0.8825236842105263,0.130428947368421,0.1694716470169871,0.230378947368421,760000
2,0.77,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_77,5:1,5,1,uncertainty_grid,0.7696539473684211,0.882721052631579,0.130475,0.1695242393625296,0.2303460526315789,760000
2,0.78,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_78,5:1,5,1,uaat_monotone,0.7460355263157895,0.7989184210526316,0.1089907894736842,0.146093296671705,0.2539644736842105,760000
2,0.78,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_78,5:1,5,1,fixed,0.7795921052631579,0.8995460526315789,0.1358276315789473,0.1742291009130955,0.220407894736842,760000
2,0.78,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_78,5:1,5,1,uncertainty_grid,0.7795921052631579,0.8995460526315789,0.1358276315789473,0.1742291009130955,0.220407894736842,760000
2,0.79,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_79,5:1,5,1,uaat_monotone,0.7541,0.8122618421052632,0.1132723684210526,0.1502086837568659,0.2459,760000
2,0.79,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_79,5:1,5,1,fixed,0.7894263157894736,0.9167052631578948,0.1412263157894736,0.1788974005106973,0.2105736842105263,760000
2,0.79,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_79,5:1,5,1,uncertainty_grid,0.7894263157894736,0.9167052631578948,0.1412263157894736,0.1788974005106973,0.2105736842105263,760000
2,0.8,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_80,5:1,5,1,uaat_monotone,0.7630381578947368,0.8268697368421053,0.1179815789473684,0.1546208111962394,0.2369618421052631,760000
2,0.8,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_80,5:1,5,1,fixed,0.7995631578947369,0.934857894736842,0.1468842105263157,0.1837055760711441,0.2004368421052631,760000
2,0.8,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_80,5:1,5,1,uncertainty_grid,0.7995631578947369,0.934857894736842,0.1468842105263157,0.1837055760711441,0.2004368421052631,760000
2,0.81,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_81,5:1,5,1,uaat_monotone,0.7708736842105263,0.8405407894736843,0.1222828947368421,0.1586289650840468,0.2291263157894737,760000
2,0.81,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_81,5:1,5,1,fixed,0.80905,0.9527131578947368,0.1523526315789473,0.1883105266410572,0.1909499999999999,760000
2,0.81,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_81,5:1,5,1,uncertainty_grid,0.8093368421052631,0.953696052631579,0.1526065789473684,0.1885575584949341,0.1906631578947368,760000
2,0.82,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_82,5:1,5,1,uaat_monotone,0.7798855263157894,0.8555223684210528,0.1270815789473684,0.1629490157968527,0.2201144736842105,760000
2,0.82,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_82,5:1,5,1,uncertainty_grid,0.8191039473684211,0.9715868421052632,0.1581381578947368,0.1930623804253364,0.1808960526315789,760000
2,0.82,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_82,5:1,5,1,fixed,0.8192407894736842,0.9719763157894736,0.1582434210526316,0.1931586208668809,0.1807592105263158,760000
2,0.83,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_83,5:1,5,1,uaat_monotone,0.7888315789473684,0.8701815789473684,0.1318026315789473,0.167085896529177,0.2111684210526315,760000
2,0.83,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_83,5:1,5,1,uncertainty_grid,0.8288802631578948,0.9898631578947368,0.1637486842105263,0.1975540877118624,0.1711197368421052,760000
2,0.83,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_83,5:1,5,1,fixed,0.8290460526315789,0.9908815789473684,0.1639855263157894,0.1978002618735864,0.170953947368421,760000
2,0.84,runs_seed3\e1_cifar10c_all\seed_02\policy_grid_84,5:1,5,1,uaat_monotone,0.7964763157894736,0.8843065789473685,0.1361565789473684,0.1709486851626076,0.2035236842105263,760000
